name,node,technology,fuel_type,max_power,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,unit_operator,emission_factor,min_power,efficiency,additional_cost,operating_type,ramp_up,ramp_down,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time
Unit_1204,656,solar pv,renewable,415.2617887,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1246,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1205,656,wind onshore,renewable,530.3225909,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1247,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1206,657,hydro,renewable,15.77609663,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1248,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1207,657,solar pv,renewable,151.156512,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1249,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1208,657,wind onshore,renewable,44.59241634,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1250,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1209,658,solar pv,renewable,71.77629082,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1251,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1210,658,wind onshore,renewable,55.88675182,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1252,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1211,660,biomass,renewable,34.19199878,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1253,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1212,660,solar pv,renewable,272.2174339,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1254,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1213,660,wind onshore,renewable,233.3912935,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1255,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1214,661,solar pv,renewable,197.8718103,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1256,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1215,661,wind onshore,renewable,112.8263517,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1257,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1216,662,solar pv,renewable,28.79671404,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1258,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1217,664,solar pv,renewable,38.04442849,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1259,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1218,664,wind onshore,renewable,82.87596541,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1260,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1219,665,solar pv,renewable,49.86745517,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1261,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1220,665,wind onshore,renewable,78.05957878,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1262,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1221,666,biomass,renewable,52.2573887,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1263,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1222,666,hydro,renewable,43.53621908,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1264,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1223,666,solar pv,renewable,436.4348344,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1265,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1224,666,wind onshore,renewable,31.74547747,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1266,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1225,667,biomass,renewable,15.23193933,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1267,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1226,667,hydro,renewable,25.69924676,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1268,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1227,667,solar pv,renewable,189.2953887,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1269,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1228,669,solar pv,renewable,251.609289,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1270,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1229,669,wind onshore,renewable,274.7554044,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1271,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1230,670,hydro,renewable,18.6014537,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1272,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1231,670,solar pv,renewable,231.3967337,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1273,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1232,670,wind onshore,renewable,85.8372627,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1274,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1233,671,wind offshore,renewable,2533.321085,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1275,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1234,672,biomass,renewable,49.12548371,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1276,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1235,672,solar pv,renewable,185.0226969,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1277,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1236,672,wind onshore,renewable,1241.704441,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1278,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1237,673,hydro,renewable,54.30164007,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1279,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1238,673,solar pv,renewable,225.0815486,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1280,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1239,673,wind onshore,renewable,30.14908583,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1281,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1240,674,hydro,renewable,15.22923464,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1282,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1241,674,solar pv,renewable,50.05977492,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1283,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1242,675,solar pv,renewable,110.6911693,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1284,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1243,675,wind onshore,renewable,44.47091766,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1285,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1244,676,biomass,renewable,20.77646474,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1286,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1245,676,solar pv,renewable,149.6807757,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1287,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1246,676,wind onshore,renewable,94.55181207,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1288,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1247,678,biomass,renewable,16.27440866,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1289,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1248,678,solar pv,renewable,169.2243384,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1290,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1249,678,wind onshore,renewable,390.0415217,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1291,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1250,680,solar pv,renewable,23.6432194,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1292,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1251,681,solar pv,renewable,135.8457183,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1293,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1252,681,wind onshore,renewable,295.9262499,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1294,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1253,682,solar pv,renewable,115.9367966,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1295,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1254,682,wind onshore,renewable,29.99205914,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1296,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1255,683,solar pv,renewable,63.98159034,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1297,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1256,683,wind onshore,renewable,23.72897624,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1298,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1257,684,biomass,renewable,29.07704805,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1299,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1258,684,solar pv,renewable,214.5914078,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1300,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1259,684,wind onshore,renewable,1351.934017,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1301,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1260,686,biomass,renewable,26.44685618,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1302,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1261,686,solar pv,renewable,109.5366886,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1303,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1262,686,wind onshore,renewable,167.4774989,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1304,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1263,687,solar pv,renewable,15.07118567,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1305,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1264,690,solar pv,renewable,23.59393268,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1306,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1265,691,hydro,renewable,65.5842638,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1307,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1266,691,solar pv,renewable,241.3197859,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1308,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1267,691,wind onshore,renewable,224.8060844,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1309,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1268,692,wind offshore,renewable,2916.026331,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1310,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1269,692,wind onshore,renewable,87.55380962,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1311,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1270,693,biomass,renewable,46.1789886,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1312,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1271,693,hydro,renewable,43.41420765,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1313,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1272,693,solar pv,renewable,530.81343,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1314,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1273,694,solar pv,renewable,55.51921113,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1315,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1274,696,solar pv,renewable,16.36165607,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1316,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1275,697,solar pv,renewable,21.34356214,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1317,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1276,699,solar pv,renewable,46.00645419,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1318,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1277,700,biomass,renewable,56.61083486,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1319,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1278,700,hydro,renewable,399.8056801,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1320,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1279,700,solar pv,renewable,434.9626292,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1321,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1280,701,biomass,renewable,116.0442857,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1322,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1281,701,hydro,renewable,95.75477809,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1323,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1282,701,solar pv,renewable,663.7733615,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1324,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1283,701,wind onshore,renewable,21.54450034,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1325,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1284,702,biomass,renewable,39.72875949,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1326,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1285,702,hydro,renewable,114.1596135,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1327,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1286,702,solar pv,renewable,403.7542224,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1328,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1287,702,wind onshore,renewable,56.07992092,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1329,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1288,703,biomass,renewable,29.407101,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1330,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1289,703,hydro,renewable,52.59250467,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1331,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1290,703,solar pv,renewable,414.3777355,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1332,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1291,704,biomass,renewable,16.84091516,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1333,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1292,704,hydro,renewable,31.3433964,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1334,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1293,704,solar pv,renewable,244.205266,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1335,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1294,705,biomass,renewable,123.0196963,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1336,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1295,705,hydro,renewable,142.3339056,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1337,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1296,705,solar pv,renewable,2046.111387,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1338,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1297,705,wind onshore,renewable,15.78627514,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1339,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1298,707,solar pv,renewable,15.90333161,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1340,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1299,708,biomass,renewable,25.35999097,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1341,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1300,708,solar pv,renewable,105.0351472,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1342,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1301,708,wind onshore,renewable,160.5948106,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1343,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1302,709,solar pv,renewable,26.81557947,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1344,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1303,709,wind onshore,renewable,41.00001782,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1345,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1304,710,solar pv,renewable,40.88964119,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1346,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1305,710,wind onshore,renewable,37.20177846,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1347,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1306,711,biomass,renewable,15.66648531,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1348,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1307,711,solar pv,renewable,42.5089186,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1349,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1308,711,wind onshore,renewable,39.29053399,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1350,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1309,717,solar pv,renewable,22.01255723,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1351,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1310,717,wind onshore,renewable,45.89209908,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1352,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1311,718,hydro,renewable,20.51287539,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1353,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1312,718,solar pv,renewable,248.9630853,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1354,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1313,718,wind onshore,renewable,41.58199042,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1355,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1314,719,solar pv,renewable,52.44766129,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1356,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1315,719,wind onshore,renewable,47.71737338,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1357,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1316,720,solar pv,renewable,129.9030837,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1358,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1317,720,wind onshore,renewable,299.4108111,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1359,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1318,722,hydro,renewable,17.44147991,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1360,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1319,722,solar pv,renewable,89.98403475,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1361,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1320,724,solar pv,renewable,63.36336495,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1362,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1321,724,wind onshore,renewable,121.5525639,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1363,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1322,725,wind onshore,renewable,19.03549651,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1364,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1323,726,solar pv,renewable,81.87416741,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1365,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1324,727,solar pv,renewable,157.6334479,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1366,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1325,727,wind onshore,renewable,16.76130614,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1367,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1326,728,solar pv,renewable,267.6762599,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1368,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1327,728,wind onshore,renewable,44.85030214,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1369,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1328,730,solar pv,renewable,44.08235089,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1370,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1329,730,wind onshore,renewable,96.02897277,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1371,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1330,731,solar pv,renewable,66.62253214,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1372,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1331,732,solar pv,renewable,48.63188157,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1373,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1332,732,wind onshore,renewable,144.1587115,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1374,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1333,733,biomass,renewable,22.80507738,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1375,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1334,733,solar pv,renewable,121.7214469,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1376,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1335,733,wind onshore,renewable,492.4055017,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1377,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1336,734,solar pv,renewable,29.46197697,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1378,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1337,734,wind onshore,renewable,59.95263118,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1379,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1338,735,solar pv,renewable,63.17984839,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1380,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1339,735,wind onshore,renewable,128.5656476,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1381,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1340,736,solar pv,renewable,19.77027281,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1382,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1341,736,wind onshore,renewable,40.23083295,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1383,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1342,739,biomass,renewable,56.60426505,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1384,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1343,739,hydro,renewable,61.46707196,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1385,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1344,739,solar pv,renewable,282.0965117,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1386,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1345,739,wind onshore,renewable,28.51872963,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1387,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1346,742,solar pv,renewable,63.20016443,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1388,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1347,742,wind onshore,renewable,64.56712715,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1389,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1348,744,solar pv,renewable,88.6241986,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1390,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_1349,744,wind onshore,renewable,32.55746657,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1391,0.0,0.0,1.0,0.0,Market,,,,,,,
