name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_1895,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,8.3,0,1,0,334,operator_1895,Market
Unit_1896,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,547.6,0,1,0,334,operator_1896,Market
Unit_1898,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,64.3,0,1,0,334,operator_1898,Market
Unit_1899,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,46.7,0,1,0,335,operator_1899,Market
Unit_1900,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,34,0,1,0,335,operator_1900,Market
Unit_1901,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,768.2,0,1,0,335,operator_1901,Market
Unit_1903,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,139.9,0,1,0,335,operator_1903,Market
Unit_1904,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,72.4,0,1,0,336,operator_1904,Market
Unit_1905,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,15.3,0,1,0,336,operator_1905,Market
Unit_1906,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,847.9,0,1,0,336,operator_1906,Market
Unit_1908,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,545.6,0,1,0,336,operator_1908,Market
Unit_1909,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,92.3,0,1,0,337,operator_1909,Market
Unit_1910,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,148.3,0,1,0,337,operator_1910,Market
Unit_1911,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1452.7,0,1,0,337,operator_1911,Market
Unit_1913,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.6,0,1,0,337,operator_1913,Market
Unit_1914,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,60.4,0,1,0,338,operator_1914,Market
Unit_1915,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.5,0,1,0,338,operator_1915,Market
Unit_1916,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,859.4,0,1,0,338,operator_1916,Market
Unit_1918,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,108.8,0,1,0,338,operator_1918,Market
Unit_1919,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.8,0,1,0,339,operator_1919,Market
Unit_1920,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,339,operator_1920,Market
Unit_1921,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,73.2,0,1,0,339,operator_1921,Market
Unit_1923,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,50.5,0,1,0,339,operator_1923,Market
Unit_1924,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.3,0,1,0,34,operator_1924,Market
Unit_1926,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,31.8,0,1,0,34,operator_1926,Market
Unit_1928,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,59.9,0,1,0,34,operator_1928,Market
Unit_1929,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,80.5,0,1,0,340,operator_1929,Market
Unit_1930,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.4,0,1,0,340,operator_1930,Market
Unit_1931,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,589,0,1,0,340,operator_1931,Market
Unit_1933,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,146,0,1,0,340,operator_1933,Market
Unit_1934,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,34.8,0,1,0,342,operator_1934,Market
Unit_1935,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.7,0,1,0,342,operator_1935,Market
Unit_1936,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,448.8,0,1,0,342,operator_1936,Market
Unit_1938,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,566.7,0,1,0,342,operator_1938,Market
Unit_1939,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.2,0,1,0,343,operator_1939,Market
Unit_1940,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.9,0,1,0,343,operator_1940,Market
Unit_1941,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,209.8,0,1,0,343,operator_1941,Market
Unit_1943,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.9,0,1,0,343,operator_1943,Market
Unit_1944,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,53.2,0,1,0,344,operator_1944,Market
Unit_1945,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,75.7,0,1,0,344,operator_1945,Market
Unit_1946,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,651.1,0,1,0,344,operator_1946,Market
Unit_1948,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,349.8,0,1,0,344,operator_1948,Market
Unit_1949,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.3,0,1,0,345,operator_1949,Market
Unit_1950,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.7,0,1,0,345,operator_1950,Market
Unit_1951,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,145.7,0,1,0,345,operator_1951,Market
Unit_1953,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,35,0,1,0,345,operator_1953,Market
Unit_1954,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,41.3,0,1,0,348,operator_1954,Market
Unit_1956,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,277.8,0,1,0,348,operator_1956,Market
Unit_1958,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.6,0,1,0,348,operator_1958,Market
Unit_1959,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,26.5,0,1,0,349,operator_1959,Market
Unit_1960,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,15.4,0,1,0,349,operator_1960,Market
Unit_1961,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,513.4,0,1,0,349,operator_1961,Market
Unit_1963,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,5.6,0,1,0,349,operator_1963,Market
Unit_1964,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,53.6,0,1,0,350,operator_1964,Market
Unit_1965,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.3,0,1,0,350,operator_1965,Market
Unit_1966,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,631.3,0,1,0,350,operator_1966,Market
Unit_1968,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,184.9,0,1,0,350,operator_1968,Market
Unit_1969,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,58.1,0,1,0,351,operator_1969,Market
Unit_1970,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,152.3,0,1,0,351,operator_1970,Market
Unit_1971,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1111,0,1,0,351,operator_1971,Market
Unit_1973,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,133.7,0,1,0,351,operator_1973,Market
Unit_1974,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,45.3,0,1,0,352,operator_1974,Market
Unit_1975,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,101,0,1,0,352,operator_1975,Market
Unit_1976,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,311.8,0,1,0,352,operator_1976,Market
Unit_1978,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.6,0,1,0,352,operator_1978,Market
Unit_1979,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,20,0,1,0,354,operator_1979,Market
Unit_1980,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,50.7,0,1,0,354,operator_1980,Market
Unit_1981,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,337.4,0,1,0,354,operator_1981,Market
Unit_1983,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,5.7,0,1,0,354,operator_1983,Market
Unit_1984,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,19.1,0,1,0,36,operator_1984,Market
Unit_1986,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,167.4,0,1,0,36,operator_1986,Market
Unit_1988,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,346,0,1,0,36,operator_1988,Market
Unit_1989,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,5.2,0,1,0,363,operator_1989,Market
Unit_1990,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.5,0,1,0,363,operator_1990,Market
Unit_1991,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,113.4,0,1,0,363,operator_1991,Market
Unit_1993,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.4,0,1,0,363,operator_1993,Market
Unit_1995,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.7,0,1,0,364,operator_1995,Market
Unit_1996,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,35.6,0,1,0,364,operator_1996,Market
Unit_1999,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,7.7,0,1,0,366,operator_1999,Market
Unit_2000,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.8,0,1,0,366,operator_2000,Market
Unit_2001,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,386.8,0,1,0,366,operator_2001,Market
Unit_2003,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.2,0,1,0,366,operator_2003,Market
Unit_2004,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,55.1,0,1,0,369,operator_2004,Market
Unit_2006,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,169.7,0,1,0,369,operator_2006,Market
Unit_2008,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,799.3,0,1,0,369,operator_2008,Market
Unit_2009,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,18.6,0,1,0,37,operator_2009,Market
Unit_2011,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,205.2,0,1,0,37,operator_2011,Market
Unit_2013,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,299.1,0,1,0,37,operator_2013,Market
Unit_2014,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,4.2,0,1,0,371,operator_2014,Market
Unit_2015,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,12.3,0,1,0,371,operator_2015,Market
Unit_2016,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,173,0,1,0,371,operator_2016,Market
Unit_2018,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,174.9,0,1,0,371,operator_2018,Market
Unit_2019,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.1,0,1,0,372,operator_2019,Market
Unit_2020,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.7,0,1,0,372,operator_2020,Market
Unit_2021,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,148.1,0,1,0,372,operator_2021,Market
Unit_2023,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,53.4,0,1,0,372,operator_2023,Market
Unit_2024,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,70.6,0,1,0,373,operator_2024,Market
Unit_2025,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,20.4,0,1,0,373,operator_2025,Market
Unit_2026,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,889.3,0,1,0,373,operator_2026,Market
Unit_2028,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,31.8,0,1,0,373,operator_2028,Market
Unit_2029,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,9.2,0,1,0,374,operator_2029,Market
Unit_2030,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,374,operator_2030,Market
Unit_2031,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,123.8,0,1,0,374,operator_2031,Market
Unit_2033,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,96.9,0,1,0,374,operator_2033,Market
Unit_2035,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.6,0,1,0,375,operator_2035,Market
Unit_2036,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,74.3,0,1,0,375,operator_2036,Market
Unit_2038,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.7,0,1,0,375,operator_2038,Market
Unit_2039,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,15,0,1,0,376,operator_2039,Market
Unit_2041,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,154.3,0,1,0,376,operator_2041,Market
Unit_2043,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,40,0,1,0,376,operator_2043,Market
Unit_2044,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,13.8,0,1,0,377,operator_2044,Market
Unit_2045,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,4.6,0,1,0,377,operator_2045,Market
Unit_2046,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,184.2,0,1,0,377,operator_2046,Market
Unit_2048,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,132.1,0,1,0,377,operator_2048,Market
Unit_2049,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.7,0,1,0,379,operator_2049,Market
Unit_2050,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.3,0,1,0,379,operator_2050,Market
Unit_2051,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,235.6,0,1,0,379,operator_2051,Market
Unit_2053,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,23.6,0,1,0,379,operator_2053,Market
Unit_2054,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,132.3,0,1,0,380,operator_2054,Market
Unit_2055,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.3,0,1,0,380,operator_2055,Market
Unit_2056,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,497.4,0,1,0,380,operator_2056,Market
Unit_2058,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,859.3,0,1,0,380,operator_2058,Market
Unit_2059,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,28.3,0,1,0,381,operator_2059,Market
Unit_2060,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,7.7,0,1,0,381,operator_2060,Market
Unit_2061,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,259.8,0,1,0,381,operator_2061,Market
Unit_2063,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,107.1,0,1,0,381,operator_2063,Market
Unit_2065,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.1,0,1,0,382,operator_2065,Market
Unit_2066,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,45.1,0,1,0,382,operator_2066,Market
Unit_2069,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.3,0,1,0,383,operator_2069,Market
Unit_2070,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,6,0,1,0,383,operator_2070,Market
Unit_2071,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,220.1,0,1,0,383,operator_2071,Market
Unit_2073,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,80.7,0,1,0,383,operator_2073,Market
Unit_2074,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,258.1,0,1,0,384,operator_2074,Market
Unit_2075,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,8.1,0,1,0,384,operator_2075,Market
Unit_2076,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1986.8,0,1,0,384,operator_2076,Market
Unit_2078,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,461.7,0,1,0,384,operator_2078,Market
Unit_2079,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,12.6,0,1,0,385,operator_2079,Market
Unit_2080,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,32.1,0,1,0,385,operator_2080,Market
Unit_2081,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,289.2,0,1,0,385,operator_2081,Market
Unit_2083,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,34.1,0,1,0,385,operator_2083,Market
Unit_2084,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,60,0,1,0,386,operator_2084,Market
Unit_2085,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.7,0,1,0,386,operator_2085,Market
Unit_2086,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,252.7,0,1,0,386,operator_2086,Market
Unit_2088,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,178.6,0,1,0,386,operator_2088,Market
Unit_2089,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,44.6,0,1,0,389,operator_2089,Market
Unit_2090,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,49,0,1,0,389,operator_2090,Market
Unit_2091,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,980.2,0,1,0,389,operator_2091,Market
Unit_2093,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,449.3,0,1,0,389,operator_2093,Market
Unit_2094,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,196.5,0,1,0,39,operator_2094,Market
Unit_2096,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,341.9,0,1,0,39,operator_2096,Market
Unit_2098,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,871,0,1,0,39,operator_2098,Market
Unit_2099,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,42.4,0,1,0,390,operator_2099,Market
Unit_2100,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,17.2,0,1,0,390,operator_2100,Market
Unit_2101,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,547.5,0,1,0,390,operator_2101,Market
Unit_2103,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,44.8,0,1,0,390,operator_2103,Market
Unit_2104,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,34.3,0,1,0,394,operator_2104,Market
Unit_2105,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2,0,1,0,394,operator_2105,Market
Unit_2106,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,202.7,0,1,0,394,operator_2106,Market
Unit_2108,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,126.8,0,1,0,394,operator_2108,Market
Unit_2109,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,69,0,1,0,395,operator_2109,Market
